Experiment,Load_Factor,Algorithm,Drop_Rate,Avg_Latency_us,P99_Latency_us,Retries,Delivered,Buffer_Size,Raw_Latency_us
CDF_Raw,,ADAPTIVE,,,,,,,1914.2160000000001
CDF_Raw,,ADAPTIVE,,,,,,,1914.280000000001
CDF_Raw,,ADAPTIVE,,,,,,,1914.344
CDF_Raw,,ADAPTIVE,,,,,,,1914.3519999999996
CDF_Raw,,ADAPTIVE,,,,,,,1914.408000000001
CDF_Raw,,ADAPTIVE,,,,,,,1914.4720000000002
CDF_Raw,,ADAPTIVE,,,,,,,1914.5360000000012
CDF_Raw,,ADAPTIVE,,,,,,,1914.544000000001
CDF_Raw,,ADAPTIVE,,,,,,,1914.6000000000001
CDF_Raw,,ADAPTIVE,,,,,,,1914.6079999999997
CDF_Raw,,ADAPTIVE,,,,,,,1914.6640000000014
CDF_Raw,,ADAPTIVE,,,,,,,1914.6720000000012
CDF_Raw,,ADAPTIVE,,,,,,,1914.7280000000003
CDF_Raw,,ADAPTIVE,,,,,,,1914.7920000000013
CDF_Raw,,ADAPTIVE,,,,,,,1914.8000000000013
CDF_Raw,,ADAPTIVE,,,,,,,1914.8560000000004
CDF_Raw,,ADAPTIVE,,,,,,,1914.912
CDF_Raw,,ADAPTIVE,,,,,,,1914.935999999999
CDF_Raw,,ADAPTIVE,,,,,,,1915.04
CDF_Raw,,ADAPTIVE,,,,,,,1915.056000000001
CDF_Raw,,ADAPTIVE,,,,,,,1915.0639999999992
CDF_Raw,,ADAPTIVE,,,,,,,1915.1359999999947
CDF_Raw,,ADAPTIVE,,,,,,,1915.1680000000001
CDF_Raw,,ADAPTIVE,,,,,,,1915.1680000000001
CDF_Raw,,ADAPTIVE,,,,,,,1915.191999999999
CDF_Raw,,ADAPTIVE,,,,,,,1915.263999999995
CDF_Raw,,ADAPTIVE,,,,,,,1915.296
CDF_Raw,,ADAPTIVE,,,,,,,1915.296
CDF_Raw,,ADAPTIVE,,,,,,,1915.3759999999997
CDF_Raw,,ADAPTIVE,,,,,,,1915.4240000000002
CDF_Raw,,ADAPTIVE,,,,,,,1915.4240000000002
CDF_Raw,,ADAPTIVE,,,,,,,1915.5520000000004
CDF_Raw,,ADAPTIVE,,,,,,,1915.5520000000004
CDF_Raw,,ADAPTIVE,,,,,,,1915.6800000000003
CDF_Raw,,ADAPTIVE,,,,,,,1915.6800000000003
CDF_Raw,,ADAPTIVE,,,,,,,1915.8080000000004
CDF_Raw,,ADAPTIVE,,,,,,,1916.216
CDF_Raw,,ADAPTIVE,,,,,,,1916.3919999999991
CDF_Raw,,ADAPTIVE,,,,,,,1916.5199999999993
CDF_Raw,,ADAPTIVE,,,,,,,1916.6079999999984
CDF_Raw,,ADAPTIVE,,,,,,,1916.6479999999992
CDF_Raw,,ADAPTIVE,,,,,,,1916.7359999999985
CDF_Raw,,ADAPTIVE,,,,,,,1916.7759999999994
CDF_Raw,,ADAPTIVE,,,,,,,1916.9039999999995
CDF_Raw,,ADAPTIVE,,,,,,,1917.0319999999995
CDF_Raw,,ADAPTIVE,,,,,,,1917.088
CDF_Raw,,ADAPTIVE,,,,,,,1917.0959999999993
CDF_Raw,,ADAPTIVE,,,,,,,1918.1840000000009
CDF_Raw,,ADAPTIVE,,,,,,,1918.312000000001
CDF_Raw,,ADAPTIVE,,,,,,,1918.3199999999993
CDF_Raw,,ADAPTIVE,,,,,,,1918.440000000001
CDF_Raw,,ADAPTIVE,,,,,,,1918.5680000000011
CDF_Raw,,ADAPTIVE,,,,,,,1918.5759999999993
CDF_Raw,,ADAPTIVE,,,,,,,1918.76
CDF_Raw,,ADAPTIVE,,,,,,,1918.8880000000001
CDF_Raw,,ADAPTIVE,,,,,,,1919.016
CDF_Raw,,ADAPTIVE,,,,,,,1919.1359999999993
CDF_Raw,,ADAPTIVE,,,,,,,1919.3919999999994
CDF_Raw,,ADAPTIVE,,,,,,,1919.5199999999995
CDF_Raw,,ADAPTIVE,,,,,,,1919.6079999999984
CDF_Raw,,ADAPTIVE,,,,,,,1919.7359999999983
CDF_Raw,,ADAPTIVE,,,,,,,1919.8639999999984
CDF_Raw,,ADAPTIVE,,,,,,,1919.9919999999984
CDF_Raw,,ADAPTIVE,,,,,,,1920.000000000001
CDF_Raw,,ADAPTIVE,,,,,,,1920.224
CDF_Raw,,ADAPTIVE,,,,,,,1920.3519999999999
CDF_Raw,,ADAPTIVE,,,,,,,1920.4080000000008
CDF_Raw,,ADAPTIVE,,,,,,,1920.7359999999996
CDF_Raw,,ADAPTIVE,,,,,,,1920.8639999999998
CDF_Raw,,ADAPTIVE,,,,,,,1921.12
CDF_Raw,,ADAPTIVE,,,,,,,1921.5759999999996
CDF_Raw,,ADAPTIVE,,,,,,,1921.7039999999995
CDF_Raw,,ADAPTIVE,,,,,,,1921.8319999999997
CDF_Raw,,ADAPTIVE,,,,,,,1921.9599999999996
CDF_Raw,,ADAPTIVE,,,,,,,1922.0879999999997
CDF_Raw,,ADAPTIVE,,,,,,,1922.216
CDF_Raw,,ADAPTIVE,,,,,,,1922.6079999999984
CDF_Raw,,ADAPTIVE,,,,,,,1922.7359999999985
CDF_Raw,,ADAPTIVE,,,,,,,1922.8639999999984
CDF_Raw,,ADAPTIVE,,,,,,,1922.9919999999986
CDF_Raw,,ADAPTIVE,,,,,,,1923.1280000000008
CDF_Raw,,ADAPTIVE,,,,,,,1923.256000000001
CDF_Raw,,ADAPTIVE,,,,,,,1924.8720000000014
CDF_Raw,,ADAPTIVE,,,,,,,1925.0000000000016
CDF_Raw,,ADAPTIVE,,,,,,,1925.1280000000017
CDF_Raw,,ADAPTIVE,,,,,,,1925.2560000000017
CDF_Raw,,ADAPTIVE,,,,,,,1925.8319999999997
CDF_Raw,,ADAPTIVE,,,,,,,1925.9599999999998
CDF_Raw,,ADAPTIVE,,,,,,,1926.0879999999997
CDF_Raw,,ADAPTIVE,,,,,,,1926.2319999999947
CDF_Raw,,ADAPTIVE,,,,,,,1926.359999999995
CDF_Raw,,ADAPTIVE,,,,,,,1927.7039999999993
CDF_Raw,,ADAPTIVE,,,,,,,1927.8319999999994
CDF_Raw,,ADAPTIVE,,,,,,,1928.263999999999
CDF_Raw,,ADAPTIVE,,,,,,,1928.3760000000013
CDF_Raw,,ADAPTIVE,,,,,,,1928.3919999999991
CDF_Raw,,ADAPTIVE,,,,,,,1928.4400000000003
CDF_Raw,,ADAPTIVE,,,,,,,1928.519999999999
CDF_Raw,,ADAPTIVE,,,,,,,1928.5680000000002
CDF_Raw,,ADAPTIVE,,,,,,,1928.663999999993
CDF_Raw,,ADAPTIVE,,,,,,,1928.6959999999995
CDF_Raw,,ADAPTIVE,,,,,,,1929.6560000000004
CDF_Raw,,ADAPTIVE,,,,,,,1929.7840000000006
CDF_Raw,,ADAPTIVE,,,,,,,1932.6079999999997
CDF_Raw,,ADAPTIVE,,,,,,,1932.7359999999999
CDF_Raw,,ADAPTIVE,,,,,,,1932.776
CDF_Raw,,ADAPTIVE,,,,,,,1932.7920000000008
CDF_Raw,,ADAPTIVE,,,,,,,1932.8639999999998
CDF_Raw,,ADAPTIVE,,,,,,,1932.992
CDF_Raw,,ADAPTIVE,,,,,,,1933.1039999999991
CDF_Raw,,ADAPTIVE,,,,,,,1933.12
CDF_Raw,,ADAPTIVE,,,,,,,1933.1919999999989
CDF_Raw,,ADAPTIVE,,,,,,,1933.319999999999
CDF_Raw,,ADAPTIVE,,,,,,,1933.4479999999992
CDF_Raw,,ADAPTIVE,,,,,,,1934.7600000000011
CDF_Raw,,ADAPTIVE,,,,,,,1934.888000000001
CDF_Raw,,ADAPTIVE,,,,,,,1935.408000000001
CDF_Raw,,ADAPTIVE,,,,,,,1935.4639999999931
CDF_Raw,,ADAPTIVE,,,,,,,1935.5360000000012
CDF_Raw,,ADAPTIVE,,,,,,,1936.1919999999984
CDF_Raw,,ADAPTIVE,,,,,,,1936.3199999999986
CDF_Raw,,ADAPTIVE,,,,,,,1936.3199999999986
CDF_Raw,,ADAPTIVE,,,,,,,1936.4479999999985
CDF_Raw,,ADAPTIVE,,,,,,,1936.4640000000004
CDF_Raw,,ADAPTIVE,,,,,,,1936.5759999999987
CDF_Raw,,ADAPTIVE,,,,,,,1936.575999999999
CDF_Raw,,ADAPTIVE,,,,,,,1936.5920000000003
CDF_Raw,,ADAPTIVE,,,,,,,1936.7039999999988
CDF_Raw,,ADAPTIVE,,,,,,,1936.7039999999993
CDF_Raw,,ADAPTIVE,,,,,,,1936.7039999999993
CDF_Raw,,ADAPTIVE,,,,,,,1936.7200000000005
CDF_Raw,,ADAPTIVE,,,,,,,1936.8319999999987
CDF_Raw,,ADAPTIVE,,,,,,,1936.8559999999993
CDF_Raw,,ADAPTIVE,,,,,,,1937.2720000000004
CDF_Raw,,ADAPTIVE,,,,,,,1937.4000000000003
CDF_Raw,,ADAPTIVE,,,,,,,1937.5280000000005
CDF_Raw,,ADAPTIVE,,,,,,,1937.632000000001
CDF_Raw,,ADAPTIVE,,,,,,,1937.6560000000004
CDF_Raw,,ADAPTIVE,,,,,,,1937.7840000000006
CDF_Raw,,ADAPTIVE,,,,,,,1937.8960000000015
CDF_Raw,,ADAPTIVE,,,,,,,1937.9120000000007
CDF_Raw,,ADAPTIVE,,,,,,,1938.0400000000006
CDF_Raw,,ADAPTIVE,,,,,,,1938.1440000000011
CDF_Raw,,ADAPTIVE,,,,,,,1938.1680000000008
CDF_Raw,,ADAPTIVE,,,,,,,1938.2960000000007
CDF_Raw,,ADAPTIVE,,,,,,,1939.304000000001
CDF_Raw,,ADAPTIVE,,,,,,,1940.0879999999993
CDF_Raw,,ADAPTIVE,,,,,,,1940.704
CDF_Raw,,ADAPTIVE,,,,,,,1940.8319999999999
CDF_Raw,,ADAPTIVE,,,,,,,1941.5519999999995
CDF_Raw,,ADAPTIVE,,,,,,,1942.1760000000013
CDF_Raw,,ADAPTIVE,,,,,,,1942.3040000000012
CDF_Raw,,ADAPTIVE,,,,,,,1942.4320000000014
CDF_Raw,,ADAPTIVE,,,,,,,1942.5439999999999
CDF_Raw,,ADAPTIVE,,,,,,,1942.6719999999998
CDF_Raw,,ADAPTIVE,,,,,,,1942.8
CDF_Raw,,ADAPTIVE,,,,,,,1942.928
CDF_Raw,,ADAPTIVE,,,,,,,1943.056
CDF_Raw,,ADAPTIVE,,,,,,,1943.1840000000002
CDF_Raw,,ADAPTIVE,,,,,,,1944.0879999999997
CDF_Raw,,ADAPTIVE,,,,,,,1944.1599999999985
CDF_Raw,,ADAPTIVE,,,,,,,1945.0480000000014
CDF_Raw,,ADAPTIVE,,,,,,,1946.0160000000005
CDF_Raw,,ADAPTIVE,,,,,,,1946.1840000000002
CDF_Raw,,ADAPTIVE,,,,,,,1947.4799999999993
CDF_Raw,,ADAPTIVE,,,,,,,1947.5360000000014
CDF_Raw,,ADAPTIVE,,,,,,,1947.6079999999993
CDF_Raw,,ADAPTIVE,,,,,,,1947.6640000000016
CDF_Raw,,ADAPTIVE,,,,,,,1947.7920000000015
CDF_Raw,,ADAPTIVE,,,,,,,1947.9200000000017
CDF_Raw,,ADAPTIVE,,,,,,,1948.0480000000016
CDF_Raw,,ADAPTIVE,,,,,,,1948.1120000000005
CDF_Raw,,ADAPTIVE,,,,,,,1948.3199999999995
CDF_Raw,,ADAPTIVE,,,,,,,1948.4319999999952
CDF_Raw,,ADAPTIVE,,,,,,,1949.0080000000005
CDF_Raw,,ADAPTIVE,,,,,,,1950.0080000000005
CDF_Raw,,ADAPTIVE,,,,,,,1950.2879999999998
CDF_Raw,,ADAPTIVE,,,,,,,1950.4159999999997
CDF_Raw,,ADAPTIVE,,,,,,,1950.7359999999994
CDF_Raw,,ADAPTIVE,,,,,,,1950.8639999999994
CDF_Raw,,ADAPTIVE,,,,,,,1953.0080000000005
CDF_Raw,,ADAPTIVE,,,,,,,1953.1599999999999
CDF_Raw,,ADAPTIVE,,,,,,,1953.416
CDF_Raw,,ADAPTIVE,,,,,,,1954.5599999999954
CDF_Raw,,ADAPTIVE,,,,,,,1954.8480000000004
CDF_Raw,,ADAPTIVE,,,,,,,1954.976
CDF_Raw,,ADAPTIVE,,,,,,,1955.104
CDF_Raw,,ADAPTIVE,,,,,,,1955.2320000000004
CDF_Raw,,ADAPTIVE,,,,,,,1956.7280000000005
CDF_Raw,,ADAPTIVE,,,,,,,1956.8560000000002
CDF_Raw,,ADAPTIVE,,,,,,,1956.9840000000002
CDF_Raw,,ADAPTIVE,,,,,,,1957.112
CDF_Raw,,ADAPTIVE,,,,,,,1957.2399999999998
CDF_Raw,,ADAPTIVE,,,,,,,1957.3679999999997
CDF_Raw,,ADAPTIVE,,,,,,,1958.1040000000005
CDF_Raw,,ADAPTIVE,,,,,,,1958.2320000000002
CDF_Raw,,ADAPTIVE,,,,,,,1958.3600000000001
CDF_Raw,,ADAPTIVE,,,,,,,1958.9599999999996
CDF_Raw,,ADAPTIVE,,,,,,,1959.0879999999995
CDF_Raw,,ADAPTIVE,,,,,,,1959.0879999999995
CDF_Raw,,ADAPTIVE,,,,,,,1959.1360000000002
CDF_Raw,,ADAPTIVE,,,,,,,1959.1360000000006
CDF_Raw,,ADAPTIVE,,,,,,,1960.8480000000002
CDF_Raw,,ADAPTIVE,,,,,,,1961.1040000000005
CDF_Raw,,ADAPTIVE,,,,,,,1961.2320000000002
CDF_Raw,,ADAPTIVE,,,,,,,1961.3600000000001
CDF_Raw,,ADAPTIVE,,,,,,,1961.488
CDF_Raw,,ADAPTIVE,,,,,,,1961.6159999999998
CDF_Raw,,ADAPTIVE,,,,,,,1961.7439999999997
CDF_Raw,,ADAPTIVE,,,,,,,1961.8719999999994
CDF_Raw,,ADAPTIVE,,,,,,,1962.8160000000005
CDF_Raw,,ADAPTIVE,,,,,,,1962.9440000000004
CDF_Raw,,ADAPTIVE,,,,,,,1962.9919999999993
CDF_Raw,,ADAPTIVE,,,,,,,1963.0720000000001
CDF_Raw,,ADAPTIVE,,,,,,,1963.1199999999992
CDF_Raw,,ADAPTIVE,,,,,,,1963.2479999999991
CDF_Raw,,ADAPTIVE,,,,,,,1963.3040000000017
CDF_Raw,,ADAPTIVE,,,,,,,1963.3759999999988
CDF_Raw,,ADAPTIVE,,,,,,,1963.4320000000016
CDF_Raw,,ADAPTIVE,,,,,,,1963.5039999999988
CDF_Raw,,ADAPTIVE,,,,,,,1964.2639999999924
CDF_Raw,,ADAPTIVE,,,,,,,1964.3919999999923
CDF_Raw,,ADAPTIVE,,,,,,,1965.1839999999927
CDF_Raw,,ADAPTIVE,,,,,,,1966.0479999999955
CDF_Raw,,ADAPTIVE,,,,,,,1966.672
CDF_Raw,,ADAPTIVE,,,,,,,1967.647999999992
CDF_Raw,,ADAPTIVE,,,,,,,1967.8879999999954
CDF_Raw,,ADAPTIVE,,,,,,,1968.015999999995
CDF_Raw,,ADAPTIVE,,,,,,,1968.2879999999998
CDF_Raw,,ADAPTIVE,,,,,,,1968.4159999999997
CDF_Raw,,ADAPTIVE,,,,,,,1968.4159999999997
CDF_Raw,,ADAPTIVE,,,,,,,1968.5439999999996
CDF_Raw,,ADAPTIVE,,,,,,,1968.5439999999996
CDF_Raw,,ADAPTIVE,,,,,,,1968.6719999999993
CDF_Raw,,ADAPTIVE,,,,,,,1968.6719999999993
CDF_Raw,,ADAPTIVE,,,,,,,1968.7999999999993
CDF_Raw,,ADAPTIVE,,,,,,,1968.7999999999993
CDF_Raw,,ADAPTIVE,,,,,,,1968.9279999999992
CDF_Raw,,ADAPTIVE,,,,,,,1968.9279999999992
CDF_Raw,,ADAPTIVE,,,,,,,1969.055999999999
CDF_Raw,,ADAPTIVE,,,,,,,1969.055999999999
CDF_Raw,,ADAPTIVE,,,,,,,1969.1839999999988
CDF_Raw,,ADAPTIVE,,,,,,,1969.3119999999988
CDF_Raw,,ADAPTIVE,,,,,,,1971.9279999999992
CDF_Raw,,ADAPTIVE,,,,,,,1972.4160000000002
CDF_Raw,,ADAPTIVE,,,,,,,1972.6319999999985
CDF_Raw,,ADAPTIVE,,,,,,,1972.8719999999987
CDF_Raw,,ADAPTIVE,,,,,,,1972.9999999999986
CDF_Raw,,ADAPTIVE,,,,,,,1973.1279999999986
CDF_Raw,,ADAPTIVE,,,,,,,1973.1279999999986
CDF_Raw,,ADAPTIVE,,,,,,,1973.2559999999983
CDF_Raw,,ADAPTIVE,,,,,,,1973.2559999999983
CDF_Raw,,ADAPTIVE,,,,,,,1973.3839999999982
CDF_Raw,,ADAPTIVE,,,,,,,1973.3839999999982
CDF_Raw,,ADAPTIVE,,,,,,,1973.3839999999982
CDF_Raw,,ADAPTIVE,,,,,,,1973.5119999999981
CDF_Raw,,ADAPTIVE,,,,,,,1973.519999999992
CDF_Raw,,ADAPTIVE,,,,,,,1973.6399999999978
CDF_Raw,,ADAPTIVE,,,,,,,1973.7679999999978
CDF_Raw,,ADAPTIVE,,,,,,,1973.7759999999917
CDF_Raw,,ADAPTIVE,,,,,,,1973.8959999999975
CDF_Raw,,ADAPTIVE,,,,,,,1973.9039999999916
CDF_Raw,,ADAPTIVE,,,,,,,1974.0319999999915
CDF_Raw,,ADAPTIVE,,,,,,,1974.1599999999992
CDF_Raw,,ADAPTIVE,,,,,,,1974.2879999999989
CDF_Raw,,ADAPTIVE,,,,,,,1974.4159999999988
CDF_Raw,,ADAPTIVE,,,,,,,1974.5439999999987
CDF_Raw,,ADAPTIVE,,,,,,,1974.6719999999984
CDF_Raw,,ADAPTIVE,,,,,,,1974.7999999999984
CDF_Raw,,ADAPTIVE,,,,,,,1974.9279999999983
CDF_Raw,,ADAPTIVE,,,,,,,1975.055999999998
CDF_Raw,,ADAPTIVE,,,,,,,1975.183999999998
CDF_Raw,,ADAPTIVE,,,,,,,1975.3119999999976
CDF_Raw,,ADAPTIVE,,,,,,,1975.9999999999986
CDF_Raw,,ADAPTIVE,,,,,,,1976.511999999998
CDF_Raw,,ADAPTIVE,,,,,,,1976.6399999999978
CDF_Raw,,ADAPTIVE,,,,,,,1976.7679999999978
CDF_Raw,,ADAPTIVE,,,,,,,1980.727999999998
CDF_Raw,,ADAPTIVE,,,,,,,1980.9839999999976
CDF_Raw,,ADAPTIVE,,,,,,,1981.2239999999981
CDF_Raw,,ADAPTIVE,,,,,,,1981.544
CDF_Raw,,ADAPTIVE,,,,,,,1981.6719999999998
CDF_Raw,,ADAPTIVE,,,,,,,1982.7759999999917
CDF_Raw,,ADAPTIVE,,,,,,,1982.7759999999994
CDF_Raw,,ADAPTIVE,,,,,,,1982.9039999999993
CDF_Raw,,ADAPTIVE,,,,,,,1983.0319999999992
CDF_Raw,,ADAPTIVE,,,,,,,1983.159999999999
CDF_Raw,,ADAPTIVE,,,,,,,1984.1119999999976
CDF_Raw,,ADAPTIVE,,,,,,,1984.2399999999973
CDF_Raw,,ADAPTIVE,,,,,,,1984.7999999999997
CDF_Raw,,ADAPTIVE,,,,,,,1984.9279999999994
CDF_Raw,,ADAPTIVE,,,,,,,1985.0559999999994
CDF_Raw,,ADAPTIVE,,,,,,,1985.1839999999993
CDF_Raw,,ADAPTIVE,,,,,,,1985.311999999999
CDF_Raw,,ADAPTIVE,,,,,,,1985.439999999999
CDF_Raw,,ADAPTIVE,,,,,,,1985.5679999999988
CDF_Raw,,ADAPTIVE,,,,,,,1985.6959999999985
CDF_Raw,,ADAPTIVE,,,,,,,1985.767999999999
CDF_Raw,,ADAPTIVE,,,,,,,1987.103999999992
CDF_Raw,,ADAPTIVE,,,,,,,1988.3839999999993
CDF_Raw,,ADAPTIVE,,,,,,,1988.6319999999953
CDF_Raw,,ADAPTIVE,,,,,,,1988.639999999999
CDF_Raw,,ADAPTIVE,,,,,,,1988.7599999999952
CDF_Raw,,ADAPTIVE,,,,,,,1988.8879999999951
CDF_Raw,,ADAPTIVE,,,,,,,1989.0159999999948
CDF_Raw,,ADAPTIVE,,,,,,,1989.1439999999948
CDF_Raw,,ADAPTIVE,,,,,,,1989.2719999999947
CDF_Raw,,ADAPTIVE,,,,,,,1989.3999999999944
CDF_Raw,,ADAPTIVE,,,,,,,1989.5279999999943
CDF_Raw,,ADAPTIVE,,,,,,,1989.5279999999943
CDF_Raw,,ADAPTIVE,,,,,,,1989.6559999999943
CDF_Raw,,ADAPTIVE,,,,,,,1989.6559999999943
CDF_Raw,,ADAPTIVE,,,,,,,1989.783999999994
CDF_Raw,,ADAPTIVE,,,,,,,1989.911999999994
CDF_Raw,,ADAPTIVE,,,,,,,1989.9679999999983
CDF_Raw,,ADAPTIVE,,,,,,,1990.0399999999936
CDF_Raw,,ADAPTIVE,,,,,,,1990.095999999998
CDF_Raw,,ADAPTIVE,,,,,,,1990.223999999998
CDF_Raw,,ADAPTIVE,,,,,,,1990.3679999999972
CDF_Raw,,ADAPTIVE,,,,,,,1990.495999999997
CDF_Raw,,ADAPTIVE,,,,,,,1990.6239999999968
CDF_Raw,,ADAPTIVE,,,,,,,1990.7519999999968
CDF_Raw,,ADAPTIVE,,,,,,,1990.7519999999968
CDF_Raw,,ADAPTIVE,,,,,,,1990.8799999999965
CDF_Raw,,ADAPTIVE,,,,,,,1991.0079999999964
CDF_Raw,,ADAPTIVE,,,,,,,1991.6479999999956
CDF_Raw,,ADAPTIVE,,,,,,,1992.1439999999948
CDF_Raw,,ADAPTIVE,,,,,,,1992.2719999999945
CDF_Raw,,ADAPTIVE,,,,,,,1992.3999999999944
CDF_Raw,,ADAPTIVE,,,,,,,1992.5279999999943
CDF_Raw,,ADAPTIVE,,,,,,,1992.9839999999976
CDF_Raw,,ADAPTIVE,,,,,,,1997.7759999999953
CDF_Raw,,ADAPTIVE,,,,,,,1998.1999999999916
CDF_Raw,,ADAPTIVE,,,,,,,1998.3279999999916
CDF_Raw,,ADAPTIVE,,,,,,,1998.4559999999913
CDF_Raw,,ADAPTIVE,,,,,,,1998.5839999999912
CDF_Raw,,ADAPTIVE,,,,,,,1998.7119999999911
CDF_Raw,,ADAPTIVE,,,,,,,1998.8399999999908
CDF_Raw,,ADAPTIVE,,,,,,,1998.9679999999908
CDF_Raw,,ADAPTIVE,,,,,,,2003.1599999999921
CDF_Raw,,ADAPTIVE,,,,,,,2003.9039999999952
CDF_Raw,,ADAPTIVE,,,,,,,2004.031999999995
CDF_Raw,,ADAPTIVE,,,,,,,2004.031999999995
CDF_Raw,,ADAPTIVE,,,,,,,2005.7839999999992
CDF_Raw,,ADAPTIVE,,,,,,,2005.9119999999991
CDF_Raw,,ADAPTIVE,,,,,,,2006.0399999999988
CDF_Raw,,ADAPTIVE,,,,,,,2006.1679999999988
CDF_Raw,,ADAPTIVE,,,,,,,2006.2959999999985
CDF_Raw,,ADAPTIVE,,,,,,,2006.4959999999921
CDF_Raw,,ADAPTIVE,,,,,,,2009.5679999999977
CDF_Raw,,ADAPTIVE,,,,,,,2011.6079999999986
CDF_Raw,,ADAPTIVE,,,,,,,2011.7359999999983
CDF_Raw,,ADAPTIVE,,,,,,,2011.8639999999982
CDF_Raw,,ADAPTIVE,,,,,,,2011.9919999999981
CDF_Raw,,ADAPTIVE,,,,,,,2012.1199999999978
CDF_Raw,,ADAPTIVE,,,,,,,2012.4239999999984
CDF_Raw,,ADAPTIVE,,,,,,,2012.551999999998
CDF_Raw,,ADAPTIVE,,,,,,,2012.679999999998
CDF_Raw,,ADAPTIVE,,,,,,,2012.807999999998
CDF_Raw,,ADAPTIVE,,,,,,,2013.9759999999958
CDF_Raw,,ADAPTIVE,,,,,,,2014.1039999999957
CDF_Raw,,ADAPTIVE,,,,,,,2017.4799999999977
CDF_Raw,,ADAPTIVE,,,,,,,2017.6079999999974
CDF_Raw,,ADAPTIVE,,,,,,,2017.6479999999979
CDF_Raw,,ADAPTIVE,,,,,,,2017.7359999999974
CDF_Raw,,ADAPTIVE,,,,,,,2017.7759999999976
CDF_Raw,,ADAPTIVE,,,,,,,2017.8639999999973
CDF_Raw,,ADAPTIVE,,,,,,,2017.9039999999975
CDF_Raw,,ADAPTIVE,,,,,,,2017.991999999997
CDF_Raw,,ADAPTIVE,,,,,,,2018.0319999999972
CDF_Raw,,ADAPTIVE,,,,,,,2018.119999999997
CDF_Raw,,ADAPTIVE,,,,,,,2018.1599999999971
CDF_Raw,,ADAPTIVE,,,,,,,2018.2479999999969
CDF_Raw,,ADAPTIVE,,,,,,,2018.287999999997
CDF_Raw,,ADAPTIVE,,,,,,,2018.4159999999968
CDF_Raw,,ADAPTIVE,,,,,,,2019.3599999999926
CDF_Raw,,ADAPTIVE,,,,,,,2019.4159999999943
CDF_Raw,,ADAPTIVE,,,,,,,2019.4879999999926
CDF_Raw,,ADAPTIVE,,,,,,,2019.5439999999942
CDF_Raw,,ADAPTIVE,,,,,,,2019.6159999999923
CDF_Raw,,ADAPTIVE,,,,,,,2019.9519999999925
CDF_Raw,,ADAPTIVE,,,,,,,2021.5439999999967
CDF_Raw,,ADAPTIVE,,,,,,,2021.6719999999964
CDF_Raw,,ADAPTIVE,,,,,,,2021.7999999999963
CDF_Raw,,ADAPTIVE,,,,,,,2022.2879999999946
CDF_Raw,,ADAPTIVE,,,,,,,2022.7999999999938
CDF_Raw,,ADAPTIVE,,,,,,,2022.9279999999937
CDF_Raw,,ADAPTIVE,,,,,,,2023.0799999999922
CDF_Raw,,ADAPTIVE,,,,,,,2024.615999999992
CDF_Raw,,ADAPTIVE,,,,,,,2024.743999999992
CDF_Raw,,ADAPTIVE,,,,,,,2024.8719999999919
CDF_Raw,,ADAPTIVE,,,,,,,2025.5439999999942
CDF_Raw,,ADAPTIVE,,,,,,,2025.671999999994
CDF_Raw,,ADAPTIVE,,,,,,,2025.9279999999937
CDF_Raw,,ADAPTIVE,,,,,,,2026.0559999999934
CDF_Raw,,ADAPTIVE,,,,,,,2026.0559999999934
CDF_Raw,,ADAPTIVE,,,,,,,2026.743999999995
CDF_Raw,,ADAPTIVE,,,,,,,2032.0719999999924
CDF_Raw,,ADAPTIVE,,,,,,,2033.5119999999938
CDF_Raw,,ADAPTIVE,,,,,,,2035.7439999999947
CDF_Raw,,ADAPTIVE,,,,,,,2035.8719999999946
CDF_Raw,,ADAPTIVE,,,,,,,2035.9919999999925
CDF_Raw,,ADAPTIVE,,,,,,,2036.1199999999924
CDF_Raw,,ADAPTIVE,,,,,,,2038.591999999993
CDF_Raw,,ADAPTIVE,,,,,,,2038.719999999993
CDF_Raw,,ADAPTIVE,,,,,,,2038.719999999993
CDF_Raw,,ADAPTIVE,,,,,,,2038.847999999993
CDF_Raw,,ADAPTIVE,,,,,,,2038.9999999999943
CDF_Raw,,ADAPTIVE,,,,,,,2044.0799999999924
CDF_Raw,,ADAPTIVE,,,,,,,2048.1279999999942
CDF_Raw,,ADAPTIVE,,,,,,,2048.255999999994
CDF_Raw,,ADAPTIVE,,,,,,,2048.3839999999936
CDF_Raw,,ADAPTIVE,,,,,,,2048.511999999994
CDF_Raw,,ADAPTIVE,,,,,,,2048.6399999999935
CDF_Raw,,ADAPTIVE,,,,,,,2048.767999999993
CDF_Raw,,ADAPTIVE,,,,,,,2048.8959999999934
CDF_Raw,,ADAPTIVE,,,,,,,2049.023999999993
CDF_Raw,,ADAPTIVE,,,,,,,2050.8639999999928
CDF_Raw,,ADAPTIVE,,,,,,,2050.991999999993
CDF_Raw,,ADAPTIVE,,,,,,,2057.1199999999926
CDF_Raw,,ADAPTIVE,,,,,,,2057.2479999999923
CDF_Raw,,ADAPTIVE,,,,,,,2057.287999999997
CDF_Raw,,ADAPTIVE,,,,,,,2057.3759999999925
CDF_Raw,,ADAPTIVE,,,,,,,2057.415999999997
CDF_Raw,,ADAPTIVE,,,,,,,2057.5439999999967
CDF_Raw,,ADAPTIVE,,,,,,,2057.6719999999964
CDF_Raw,,ADAPTIVE,,,,,,,2057.7999999999965
